semantic_motif_id,motif_type,primitive_loop_id,repeat_depth,component_primitive_ids,full_path,closed_path,allowed_orientations,transition_length,legacy_cycle_ids,nested_completion_policy,primary_class_eligible,metadata_use,run_id,git_sha,contract_hash,data_snapshot_hash,dictionary_version,dictionary_hash,state_model_version,research_only,execution_enabled,order_placement,broker_connected,economic_outcomes_used,payoff_selection_used,production_runtime_modified,strategy_promotion,decision_id,symbol,session,decision_timestamp,event_timestamp,semantic_loop_id,source_artifact,source_hash
loop_r2_4-6-4,repeat,loop_p_4-6-4,2,"['loop_p_4-6-4', 'loop_p_4-6-4']","[4, 6, 4, 6, 4]","[4, 6, 4, 6, 4]","[[4, 6, 4, 6, 4]]",4,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r2_5-6-5,repeat,loop_p_5-6-5,2,"['loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5]","[5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5]]",4,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r3_4-6-4,repeat,loop_p_4-6-4,3,"['loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4']","[4, 6, 4, 6, 4, 6, 4]","[4, 6, 4, 6, 4, 6, 4]","[[4, 6, 4, 6, 4, 6, 4]]",6,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r3_5-6-5,repeat,loop_p_5-6-5,3,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5]]",6,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r4_4-6-4,repeat,loop_p_4-6-4,4,"['loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4']","[4, 6, 4, 6, 4, 6, 4, 6, 4]","[4, 6, 4, 6, 4, 6, 4, 6, 4]","[[4, 6, 4, 6, 4, 6, 4, 6, 4]]",8,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r4_5-6-5,repeat,loop_p_5-6-5,4,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5]]",8,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r5_4-6-4,repeat,loop_p_4-6-4,5,"['loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4']","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]]",10,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r5_5-6-5,repeat,loop_p_5-6-5,5,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",10,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r6_4-6-4,repeat,loop_p_4-6-4,6,"['loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4']","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]]",12,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r6_5-6-5,repeat,loop_p_5-6-5,6,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",12,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r7_4-6-4,repeat,loop_p_4-6-4,7,"['loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4']","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]]",14,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r7_5-6-5,repeat,loop_p_5-6-5,7,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",14,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r8_4-6-4,repeat,loop_p_4-6-4,8,"['loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4']","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]]",16,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r8_5-6-5,repeat,loop_p_5-6-5,8,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",16,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r9_4-6-4,repeat,loop_p_4-6-4,9,"['loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4', 'loop_p_4-6-4']","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]","[[4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4]]",18,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_r9_5-6-5,repeat,loop_p_5-6-5,9,"['loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5', 'loop_p_5-6-5']","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]","[[5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 5]]",18,[],auxiliary_under_first_primitive_completion,False,repeat_burst_and_depth,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,,development structural motifs,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
